Amount,MerchantID,TransactionType,Location,IsFraud
4203.4,548,purchase,New York,0
3400.31,485,purchase,San Diego,0
887.16,333,refund,New York,0
4909.28,978,refund,San Diego,0
3935.36,288,purchase,Chicago,0
3789.41,326,refund,Dallas,0
3932.29,619,refund,San Jose,0
1514.66,810,purchase,Dallas,0
2055.13,776,refund,San Jose,0
3641.37,985,refund,Dallas,0
3561.82,883,refund,San Diego,0
4469.92,967,purchase,San Antonio,0
3838.73,142,refund,Los Angeles,0
2367.49,236,refund,Dallas,0
941.09,353,purchase,Chicago,0
4297.27,719,purchase,San Antonio,0
208.2,248,refund,New York,0
1386.98,113,purchase,San Jose,0
2819.21,667,purchase,San Diego,0
3407,881,refund,Philadelphia,0
3846.65,445,purchase,Houston,0
2217.78,834,purchase,Philadelphia,0
1883.41,497,refund,Philadelphia,0
1539.87,411,refund,Los Angeles,0
4504.74,821,refund,San Diego,0
320.28,984,purchase,Chicago,0
1108.35,17,refund,Philadelphia,0
4795.12,806,purchase,Los Angeles,0
4803.26,326,refund,San Antonio,0
300.26,702,refund,Phoenix,0
4811.76,953,purchase,Los Angeles,0
4294.27,122,refund,New York,0
4287.72,764,purchase,Houston,0
276.96,253,refund,Dallas,0
280.78,17,refund,New York,0
437.74,890,purchase,Houston,0
4329.18,322,purchase,Chicago,0
4088.13,558,purchase,Phoenix,0
1822.31,267,purchase,San Jose,0
2777.78,707,purchase,Los Angeles,0
2418.46,336,purchase,San Jose,0
1997.51,583,purchase,Chicago,0
3244.6,672,refund,Chicago,0
1894.78,682,refund,Los Angeles,0
2912.32,710,purchase,San Antonio,0
3557.25,464,purchase,Dallas,0
3661.42,477,refund,Philadelphia,0
143.91,226,refund,San Diego,0
4201.36,816,refund,Philadelphia,0
4026.03,249,refund,Dallas,0
4603.21,488,refund,San Antonio,0
709.53,978,purchase,Philadelphia,0
3983.35,95,purchase,Los Angeles,0
1852.78,482,refund,Los Angeles,0
1814.27,275,purchase,Philadelphia,0
1403.81,286,refund,Phoenix,0
2601.69,142,refund,Houston,0
1739.68,965,purchase,Houston,0
3369.66,387,purchase,Los Angeles,0
2189.84,944,purchase,Los Angeles,0
2657.56,790,refund,San Diego,0
2595.02,266,purchase,Dallas,0
1903.89,198,refund,San Diego,0
2425.46,864,refund,Phoenix,0
2768.1,736,purchase,San Diego,0
2785.47,247,purchase,Houston,0
3907.84,316,purchase,San Antonio,0
2286.84,211,refund,Houston,0
3120.98,840,purchase,San Jose,0
2940.71,14,refund,San Jose,0
2339.89,436,refund,New York,0
3000.04,396,purchase,San Diego,0
2342.53,644,purchase,San Jose,0
3536.16,523,purchase,San Diego,0
2192.09,791,purchase,San Jose,0
4776.83,969,purchase,Dallas,0
1427.39,851,refund,San Diego,0
1333.93,441,refund,San Jose,0
1341.26,714,purchase,Philadelphia,0
4027.05,88,refund,Chicago,0
1261.69,9,refund,Dallas,0
4582.68,273,purchase,New York,0
3054.79,257,purchase,San Diego,0
2380.14,133,refund,Chicago,0
4247.27,590,refund,Dallas,0
2376.92,363,purchase,San Diego,0
4206.57,177,purchase,Houston,0
3395.16,865,refund,Philadelphia,0
4409.39,170,purchase,San Jose,0
3974.71,791,refund,San Jose,0
1134.09,334,purchase,Chicago,0
377.68,787,purchase,Philadelphia,0
3931.08,872,refund,Los Angeles,0
1726.35,527,purchase,Phoenix,0
819.55,97,refund,Phoenix,0
3142.14,355,purchase,Los Angeles,0
3343.04,947,refund,Los Angeles,0
3990.76,801,purchase,New York,0
3803.58,390,refund,San Jose,0
4469.47,452,purchase,San Diego,0
219.44,661,purchase,Chicago,0
4140.26,742,purchase,San Antonio,0
323.36,275,refund,San Antonio,0
673.54,36,purchase,Philadelphia,0
1932.13,556,refund,Philadelphia,0
2130.36,184,refund,Los Angeles,0
3824.18,928,refund,Dallas,0
2281.25,548,refund,San Jose,0
981.19,990,purchase,San Diego,0
1217.78,296,purchase,New York,0
694.86,589,refund,New York,0
2475.46,711,refund,Houston,0
783.66,210,refund,Los Angeles,0
1358.29,712,refund,San Antonio,0
295.42,684,refund,San Jose,0
554.55,221,refund,San Diego,0
1285.45,938,refund,Los Angeles,0
4810.86,443,refund,Chicago,0
4828.72,142,purchase,San Antonio,0
4804.88,540,purchase,Phoenix,0
4812.87,322,purchase,Phoenix,0
15.36,56,purchase,Dallas,0
3022.89,179,refund,Los Angeles,0
2516.53,316,purchase,Philadelphia,0
516.38,126,purchase,Chicago,0
1942.52,780,refund,New York,0
2087.18,277,purchase,Houston,0
2356.21,648,purchase,Los Angeles,0
4617.73,120,purchase,San Antonio,0
1527.1,223,refund,New York,0
4869.42,329,purchase,Dallas,0
309.64,208,refund,San Jose,0
49.31,304,purchase,San Antonio,0
471.83,684,refund,San Jose,0
1763.3,759,refund,Houston,0
3494.92,668,purchase,New York,0
3497.94,291,purchase,New York,0
4272.5,957,refund,Philadelphia,0
3492.07,842,purchase,San Diego,0
1896.85,123,refund,Philadelphia,0
825.99,718,refund,Dallas,0
4171.97,118,refund,San Diego,0
160.06,719,purchase,Los Angeles,0
4065.09,827,refund,San Diego,0
3155.54,711,purchase,Phoenix,0
4382.36,729,purchase,Chicago,0
1462.77,45,refund,New York,0
4403.37,469,purchase,Philadelphia,0
2120.53,933,refund,San Antonio,0
1872.45,726,refund,Philadelphia,0
4069.07,617,refund,Philadelphia,0
4179.2,533,refund,Houston,0
2147.19,240,refund,Houston,0
2280.64,432,purchase,San Diego,0
4209.45,112,purchase,Phoenix,0
584.5,533,refund,San Jose,0
1314.32,701,refund,Philadelphia,0
2549.7,768,purchase,Houston,0
4307.5,409,refund,San Jose,0
914.53,29,purchase,New York,0
2610.37,222,purchase,Houston,0
356.51,253,purchase,Los Angeles,0
3256.12,408,refund,Los Angeles,0
2899.03,232,refund,Chicago,0
2107.38,516,purchase,San Jose,0
96.6,396,purchase,Phoenix,0
2837.62,674,refund,Chicago,0
2777.35,865,purchase,San Diego,0
3226.16,507,refund,San Antonio,0
2173.31,926,refund,San Jose,0
839.67,782,purchase,New York,0
2124.23,924,purchase,Dallas,0
2201.53,640,purchase,Chicago,0
2770.14,423,purchase,San Jose,0
4789.78,846,refund,San Diego,0
2669.1,323,refund,Chicago,0
4969.91,305,purchase,Phoenix,0
4735.96,773,purchase,Phoenix,0
4305.51,222,refund,New York,0
2394.81,157,purchase,Los Angeles,0
2225.47,545,purchase,San Jose,0
3557.17,282,refund,San Diego,0
3783.93,66,refund,San Antonio,0
1041.45,756,purchase,Phoenix,0
473.46,346,refund,Los Angeles,0
2269.33,640,purchase,Houston,0
4805.13,719,refund,Phoenix,0
1342.45,654,purchase,Dallas,0
2222.04,236,refund,Dallas,0
3369.45,81,purchase,Dallas,0
3131.01,31,purchase,San Diego,0
1017.34,916,refund,Dallas,0
1561.06,25,refund,Chicago,0
4110.64,116,purchase,Dallas,0
217.11,816,purchase,Los Angeles,0
2422.52,67,purchase,New York,0
3824.95,654,refund,Houston,0
2894.31,471,refund,San Jose,0
4898.34,56,refund,Houston,0
305.22,554,refund,Philadelphia,0
3928.28,392,purchase,Houston,0
1691.57,593,purchase,Chicago,0
4864.83,857,purchase,Los Angeles,0
831.76,506,purchase,Los Angeles,0
3526.03,533,purchase,Chicago,0
4040.04,90,refund,Philadelphia,0
2546.53,958,purchase,New York,0
2153.89,260,purchase,New York,0
2950.6,427,purchase,Phoenix,0
1719.79,49,refund,Phoenix,0
3384.86,242,purchase,Phoenix,0
281.68,375,refund,San Jose,0
3156.57,427,refund,Chicago,0
274.43,483,refund,Los Angeles,0
4731.03,124,refund,San Antonio,0
3288.09,755,purchase,San Diego,0
493.83,869,purchase,Chicago,0
3087.09,920,purchase,Houston,0
1114.75,283,purchase,Los Angeles,0
1208.34,879,purchase,Philadelphia,0
3896.89,537,purchase,San Jose,0
3044.21,769,refund,Philadelphia,1
1396.47,825,purchase,Philadelphia,0
2245.59,143,purchase,Philadelphia,0
4010.65,944,refund,Phoenix,0
1375.14,457,refund,Chicago,0
4974.26,503,purchase,San Antonio,0
1897.81,81,purchase,San Diego,0
2672.69,146,purchase,Phoenix,0
2825.59,60,purchase,San Diego,0
2908.56,814,purchase,Houston,0
2222.13,203,refund,Houston,0
3536.46,569,refund,San Diego,0
4770.98,679,refund,San Antonio,0
693.1,775,purchase,Houston,0
4991.78,148,refund,Houston,0
2725.73,69,purchase,San Jose,0
902.58,920,purchase,San Antonio,0
70.96,908,refund,San Jose,0
486.22,951,purchase,Los Angeles,0
195.66,967,refund,Dallas,0
1154.23,997,refund,Phoenix,0
3484.71,337,purchase,Chicago,0
2250.36,311,refund,Phoenix,0
2587.17,432,refund,Dallas,0
670.66,563,refund,New York,0
374.64,129,purchase,San Diego,0
2859.13,353,refund,Philadelphia,0
922.24,841,refund,San Diego,0
3545.88,982,refund,Phoenix,0
60.8,997,purchase,San Jose,0
3370.29,219,refund,San Diego,0
353.91,285,purchase,San Jose,0
4972.02,375,refund,Chicago,0
3515.56,370,refund,Houston,0
1242.27,911,purchase,New York,0
472.65,807,refund,Houston,0
1714.33,494,refund,Philadelphia,0
4561.17,923,refund,Philadelphia,0
1692.66,811,purchase,San Antonio,0
800.77,320,purchase,Houston,0
4878.32,355,refund,Phoenix,0
2567.47,531,refund,Phoenix,0
1569.11,372,purchase,Chicago,0
950.1,913,purchase,New York,0
4728.7,250,purchase,Houston,0
2963.61,58,refund,New York,0
4523.85,330,purchase,Phoenix,0
3925.43,174,refund,San Antonio,0
1386.88,350,purchase,Philadelphia,0
1680.01,867,purchase,Chicago,0
4137.25,785,refund,Phoenix,0
1080.57,404,purchase,San Diego,0
1656.53,315,refund,San Diego,0
3178.44,30,purchase,Houston,0
4462.7,405,refund,San Antonio,0
2520.75,706,purchase,San Diego,0
947.09,466,purchase,Dallas,0
1005.05,322,refund,Philadelphia,0
241,41,purchase,Dallas,0
2748.26,763,refund,Dallas,0
1404.87,829,purchase,Los Angeles,0
3911.86,896,refund,Phoenix,0
2342.51,991,purchase,Chicago,0
4291.75,616,purchase,Philadelphia,0
2456.67,758,refund,Chicago,0
817.37,448,refund,Chicago,0
4972.1,871,purchase,Houston,0
3947.57,198,refund,Phoenix,0
623.74,443,refund,Phoenix,0
2467.15,673,purchase,San Diego,0
1120.63,163,purchase,Dallas,0
3374.98,389,purchase,Philadelphia,0
322.8,30,purchase,Phoenix,0
4467.65,369,purchase,Houston,0
2703.59,917,purchase,Chicago,0
1192.14,830,refund,San Antonio,0
3132.95,513,refund,Philadelphia,0
3749.6,4,refund,Phoenix,0
970.41,407,refund,Chicago,0
3132.21,615,refund,Los Angeles,0
3411.78,778,purchase,Phoenix,0
1085.76,241,purchase,San Diego,0
3869.47,156,refund,Phoenix,0
1871.02,466,refund,San Diego,0
2923.46,761,purchase,San Antonio,0
3441.31,619,refund,Los Angeles,0
2477.22,596,refund,New York,0
1903.69,936,refund,Philadelphia,0
2413.86,764,purchase,Phoenix,0
1774.34,488,refund,Houston,0
71.44,111,purchase,San Diego,0
3223.96,791,refund,Chicago,0
2779.67,988,refund,Dallas,0
712.7,236,purchase,Phoenix,0
2041.45,957,purchase,New York,0
2212.02,530,refund,Phoenix,0
2052.69,728,refund,Los Angeles,0
2623.16,304,purchase,San Antonio,0
468.91,498,purchase,Philadelphia,0
4626.33,37,refund,San Antonio,0
987.8,859,refund,San Antonio,0
306.6,450,refund,New York,0
1934.25,89,refund,Phoenix,0
1284.98,396,purchase,Phoenix,0
1479.43,490,purchase,Dallas,0
2223.57,335,refund,Dallas,0
2905.93,371,purchase,New York,0
1273.91,875,refund,Los Angeles,0
2805.1,68,refund,Dallas,0
4903.69,694,refund,San Jose,0
3443.3,335,refund,Phoenix,0
4296.24,965,purchase,Los Angeles,0
3366.75,381,purchase,Chicago,0
3325.19,623,refund,Chicago,0
377.99,618,purchase,San Jose,0
1464.37,881,refund,Phoenix,0
227.48,688,purchase,Chicago,0
310.55,764,purchase,New York,0
3181.98,462,purchase,Phoenix,0
1785.34,14,purchase,San Jose,0
3292.1,471,purchase,New York,0
4392.93,506,purchase,New York,0
1159.13,191,purchase,Los Angeles,0
4228.34,6,purchase,Dallas,0
718.01,490,purchase,New York,0
74.46,529,refund,Philadelphia,0
392.24,528,purchase,Philadelphia,0
2837.24,610,purchase,San Jose,0
4038.05,692,refund,Phoenix,0
3577.2,753,purchase,San Antonio,0
1186.61,221,purchase,San Diego,0
2932.74,597,refund,Phoenix,0
2983.29,868,refund,Philadelphia,0
4315.18,594,purchase,Los Angeles,0
4973.48,125,purchase,San Antonio,0
795.04,296,purchase,Chicago,0
3213.38,735,purchase,San Antonio,0
1117.01,617,refund,Los Angeles,0
1215.74,30,refund,Dallas,0
2169.87,987,refund,San Antonio,0
74.94,368,purchase,Phoenix,0
3176.32,574,purchase,New York,0
2982.56,848,refund,Los Angeles,0
2338.06,967,refund,Los Angeles,0
4691.96,354,purchase,Houston,0
1037.33,78,purchase,Dallas,0
4879.8,189,refund,Phoenix,0
1995.05,828,refund,Chicago,0
4797.36,215,purchase,San Jose,0
1043.51,283,refund,San Jose,0
4722.31,412,purchase,Chicago,0
4277.81,603,purchase,New York,0
2029.65,745,purchase,Houston,0
4361.42,680,purchase,Dallas,0
1433.55,485,refund,Philadelphia,0
84.3,397,refund,Phoenix,0
2717.32,680,refund,Philadelphia,0
2653.84,641,refund,San Diego,0
1400.51,769,refund,Phoenix,0
4797.37,797,refund,Phoenix,0
488.36,526,refund,San Antonio,0
3513.12,780,purchase,Philadelphia,0
4828.95,838,purchase,New York,0
4150.67,95,refund,New York,0
4556.85,395,refund,New York,0
3192.6,365,refund,San Jose,0
3692.6,853,refund,New York,0
1276.38,921,refund,Phoenix,0
4636.98,225,refund,Dallas,0
2697.26,891,purchase,San Jose,0
3601.81,357,purchase,Chicago,0
2687.01,789,purchase,Dallas,0
4668.9,238,refund,Dallas,0
215.94,362,refund,San Antonio,0
1091.12,608,purchase,Phoenix,0
151.98,893,purchase,San Diego,0
2482.45,864,purchase,Chicago,0
3103.94,554,refund,Dallas,0
1658.71,75,purchase,Philadelphia,0
3360.9,726,refund,New York,0
641.66,285,purchase,San Antonio,0
255.53,203,purchase,San Diego,0
989.78,793,refund,Los Angeles,0
4020.63,556,purchase,New York,0
1168.92,567,refund,Dallas,0
2159.09,355,refund,Dallas,0
2521.66,562,refund,New York,0
718.72,901,refund,San Diego,0
3999.45,18,refund,New York,0
2986.28,184,purchase,San Diego,0
4483.9,586,purchase,Phoenix,0
2693.77,962,purchase,Houston,0
3172.01,319,purchase,San Jose,0
650.23,513,purchase,Dallas,0
484.66,455,refund,Chicago,0
4665.62,735,purchase,San Antonio,0
4470.4,698,refund,Phoenix,0
4605.65,382,purchase,San Antonio,0
757.02,177,purchase,San Jose,0
1353.62,316,purchase,San Antonio,0
2440.45,510,refund,Los Angeles,0
4528.14,944,refund,Philadelphia,0
4995.62,757,purchase,New York,0
1540.87,368,purchase,Houston,0
4756.01,725,refund,Chicago,0
571.12,958,refund,Chicago,0
4169.36,218,refund,San Antonio,0
2704.07,238,purchase,San Antonio,0
2958.77,175,refund,Phoenix,0
2100.21,915,purchase,New York,0
1061.06,481,refund,Los Angeles,0
2070.22,162,refund,Chicago,0
2737.17,583,purchase,Los Angeles,0
1654.36,637,refund,Dallas,0
3886.36,36,purchase,Phoenix,0
4506.02,596,purchase,Phoenix,0
1372.5,930,purchase,Philadelphia,0
4883.01,942,refund,Dallas,0
4261.09,716,refund,Houston,0
4258.39,783,purchase,Los Angeles,0
3655.44,765,refund,San Diego,0
1098.5,44,refund,San Antonio,0
4564.51,519,purchase,Los Angeles,0
881.75,510,refund,San Jose,0
696.77,738,refund,Houston,0
3553.75,76,purchase,Chicago,0
4584.55,855,purchase,Dallas,0
2809.8,652,purchase,Philadelphia,0
572.79,974,purchase,New York,0
1568.78,613,refund,San Diego,0
2598.77,718,purchase,San Antonio,0
1231.2,415,refund,San Antonio,0
4511.84,290,refund,Phoenix,0
1698.27,818,purchase,San Jose,0
3456.66,706,refund,Philadelphia,0
3426.69,313,refund,New York,0
4003.5,307,purchase,Philadelphia,0
474.11,859,refund,Los Angeles,0
4931.85,197,purchase,Houston,0
2831.44,48,refund,San Antonio,0
2.64,812,purchase,San Jose,0
4725.91,705,purchase,Los Angeles,0
51.89,511,refund,New York,0
4591.44,703,purchase,Houston,0
161.61,977,purchase,San Jose,0
3761.25,158,purchase,Phoenix,0
4130.16,311,purchase,Chicago,0
229.51,145,refund,San Jose,0
1913.06,367,refund,Chicago,0
4229.05,869,refund,New York,0
396.62,154,purchase,Phoenix,0
2641.8,239,refund,Philadelphia,0
4612.41,732,refund,New York,0
1504.77,664,purchase,New York,0
1555.96,21,purchase,Chicago,0
371.39,837,purchase,Phoenix,0
716.38,531,purchase,Dallas,0
2465.92,58,purchase,Dallas,0
2440.1,481,refund,San Diego,0
3282.11,814,purchase,New York,0
943.08,360,refund,New York,0
2404.9,144,refund,Dallas,0
2332.28,470,refund,Los Angeles,0
4268.71,95,purchase,San Antonio,0
4466.9,370,refund,Chicago,0
2168.7,952,refund,San Jose,0
2049.68,178,purchase,San Diego,0
72.99,188,purchase,Phoenix,0
2903.35,46,purchase,Los Angeles,0
2440.85,447,refund,San Jose,0
2487.12,672,refund,Los Angeles,0
1377.93,791,refund,New York,0
1796.4,270,purchase,Houston,0
1960.88,594,purchase,Los Angeles,0
1594.86,335,refund,San Diego,0
4171.45,312,refund,Philadelphia,0
3207.97,152,refund,Los Angeles,0
1044.46,670,purchase,Philadelphia,0
2836.82,960,refund,San Diego,0
3275.22,70,refund,Phoenix,0
4760.13,515,refund,Philadelphia,0
4382.16,850,refund,San Jose,0
602.95,458,purchase,New York,0
2272.18,513,purchase,San Antonio,0
3768.01,156,purchase,San Diego,0
1180,670,purchase,Phoenix,0
160.62,248,refund,Houston,0
4243.22,557,purchase,Chicago,0
4653.42,899,refund,New York,0
2284.17,674,purchase,Philadelphia,0
555.58,243,refund,Dallas,0
214.79,194,purchase,Phoenix,0
549.23,994,purchase,Houston,0
3681.46,741,purchase,Houston,0
769,272,purchase,Los Angeles,0
1912.63,41,purchase,Dallas,0
890.86,809,refund,Los Angeles,0
4139.43,409,refund,Philadelphia,0
3395.03,908,refund,Chicago,0
489.19,644,purchase,Dallas,0
792.82,129,purchase,Los Angeles,0
2329.69,315,refund,San Antonio,0
4497.19,976,purchase,San Jose,0
4184.23,596,purchase,Chicago,0
1834.65,776,purchase,San Jose,0
4862.69,74,refund,Dallas,0
3491.9,257,purchase,Dallas,0
1857.03,211,purchase,Los Angeles,0
4327.25,746,purchase,Dallas,0
1527.95,476,refund,Dallas,0
4802.36,766,refund,Philadelphia,0
4229.29,972,refund,Philadelphia,0
545.39,508,purchase,San Jose,0
3837.43,348,refund,Los Angeles,0
2857.74,737,purchase,Houston,0
2805.55,298,purchase,San Diego,0
1757.7,983,refund,New York,0
678.42,807,purchase,San Diego,0
3394.46,707,purchase,San Jose,0
3642.36,834,purchase,Chicago,1
548.7,199,refund,Los Angeles,0
3795.66,808,refund,Chicago,0
593.67,935,refund,New York,0
1896.72,38,purchase,Dallas,0
2909.33,843,purchase,San Jose,0
1442.39,229,refund,San Antonio,0
3714.71,916,purchase,New York,0
1664.82,239,purchase,Los Angeles,1
766.53,102,refund,San Jose,0
4675.62,352,purchase,Phoenix,0
4826.89,148,refund,Chicago,0
1801.25,464,refund,Phoenix,0
2053.18,289,purchase,Chicago,0
3701.77,463,purchase,New York,0
3088.7,285,purchase,Philadelphia,0
1022.17,676,purchase,Dallas,0
958.32,496,refund,San Jose,0
3502.89,851,refund,Phoenix,0
4791.39,395,purchase,San Jose,0
1774.09,884,refund,San Antonio,0
2013.3,496,purchase,Dallas,0
3911.85,931,purchase,Dallas,0
1294.82,897,refund,San Diego,0
506.91,910,purchase,Phoenix,0
2047.07,324,refund,Houston,0
381.55,626,refund,Phoenix,0
1280.68,258,purchase,Houston,0
1251.24,892,purchase,San Diego,0
1600.73,30,purchase,San Jose,0
3120.96,6,purchase,San Jose,0
560.62,769,purchase,Los Angeles,0
3295.46,405,purchase,Philadelphia,0
2832.03,351,refund,San Jose,0
48.58,324,purchase,Los Angeles,0
727.58,909,purchase,Dallas,0
1357.89,699,purchase,Houston,0
1383.32,642,purchase,Chicago,0
3318.9,902,purchase,New York,0
4063.92,993,purchase,Dallas,0
296.66,433,purchase,Phoenix,0
480.49,820,refund,Chicago,0
3639.93,537,refund,Los Angeles,0
2760.53,964,purchase,Phoenix,0
3443.57,623,purchase,Chicago,0
4931.51,468,purchase,New York,1
576.3,738,purchase,San Diego,0
4285.67,880,purchase,Phoenix,0
986.42,449,refund,San Jose,0
2871.08,237,refund,Chicago,0
2483.46,499,purchase,Dallas,0
2869.95,671,refund,Los Angeles,0
3719.62,955,purchase,Dallas,0
1789.54,687,refund,Philadelphia,0
489.89,336,purchase,Los Angeles,0
4316.22,594,purchase,San Diego,0
905.79,131,purchase,Los Angeles,0
2059.45,320,purchase,Chicago,0
1097.93,104,refund,Los Angeles,1
4225.74,31,refund,Houston,0
1790.78,330,refund,Phoenix,0
4164.99,461,refund,Houston,0
3940.74,130,purchase,San Diego,0
3738.54,248,refund,Phoenix,0
2072.6,103,refund,Los Angeles,0
1928.42,341,purchase,San Antonio,0
1048.89,509,purchase,San Antonio,0
505.23,202,purchase,Houston,0
343.19,88,refund,New York,0
2811.96,669,purchase,Dallas,0
3574.17,192,purchase,Phoenix,0
4103.53,68,purchase,Dallas,0
2531.83,501,purchase,Houston,0
4718.67,918,purchase,San Antonio,0
4780.77,644,purchase,Houston,0
4445.08,421,purchase,New York,0
2423.91,796,refund,Philadelphia,0
2751.5,549,refund,Phoenix,0
1393.85,169,purchase,San Jose,0
756.93,280,purchase,San Antonio,0
497.23,892,refund,Chicago,0
3481.12,769,purchase,Los Angeles,0
4305.18,964,purchase,Chicago,0
4843.92,743,purchase,Houston,0
2735.28,745,refund,San Antonio,0
2645.5,428,refund,Phoenix,0
4135.68,245,refund,Phoenix,0
1882.7,465,purchase,San Jose,0
123.06,221,purchase,Phoenix,0
3257.01,608,purchase,Houston,0
4996.35,531,purchase,Phoenix,0
3185.51,461,refund,Phoenix,0
4642.46,62,refund,Chicago,0
128.36,587,purchase,San Jose,0
2564.62,280,purchase,Phoenix,0
4495.45,229,refund,New York,0
3327.26,349,refund,New York,0
3801.88,89,purchase,Houston,0
3340.79,619,purchase,Philadelphia,0
46.79,135,refund,San Diego,0
4279.05,867,refund,Houston,0
2415.46,659,refund,New York,0
2151.01,348,purchase,San Antonio,0
3938.98,535,refund,San Antonio,0
4464.46,489,refund,Los Angeles,0
3637.12,17,purchase,Dallas,0
1660.13,362,purchase,Phoenix,0
9.89,77,purchase,Dallas,0
4389.59,813,refund,Chicago,0
3098.44,699,purchase,San Diego,0
2625.54,172,refund,Los Angeles,0
4693.83,167,refund,Philadelphia,0
3646.94,94,refund,San Jose,0
4236.77,728,refund,Los Angeles,0
1054.54,395,purchase,San Jose,0
2057.26,755,refund,Dallas,0
1940.94,22,refund,New York,0
3230.03,959,refund,Phoenix,0
4107.38,877,refund,San Jose,0
128.47,984,refund,Philadelphia,0
3708.51,821,purchase,Dallas,0
879.63,980,refund,Chicago,0
325.28,14,refund,San Antonio,0
3175.04,235,purchase,Philadelphia,0
1433.42,105,purchase,Philadelphia,0
1644.23,761,refund,San Jose,0
2706.9,685,refund,Dallas,0
4885.35,995,purchase,Chicago,0
3279.47,675,refund,San Jose,0
1977.9,824,purchase,San Antonio,0
4998.91,740,purchase,Houston,0
553.97,876,refund,San Diego,0
1221.28,127,purchase,Dallas,0
1127.41,183,refund,Houston,0
2939.47,382,purchase,Los Angeles,0
2586.5,424,purchase,Dallas,0
2367.01,543,refund,San Antonio,0
1808.71,630,refund,Houston,0
4264.53,366,purchase,Los Angeles,0
1590.86,24,refund,Dallas,0
896.53,741,refund,Los Angeles,0
4088.97,504,refund,San Diego,0
4559.94,764,refund,Phoenix,0
2140.38,193,purchase,Houston,0
1799.69,729,refund,San Jose,0
724.89,804,purchase,Phoenix,0
1058.52,592,purchase,Los Angeles,0
2369.85,930,purchase,San Jose,0
2708.82,15,refund,San Diego,0
790.14,270,purchase,Houston,0
1573.11,959,refund,Phoenix,0
1370.43,424,purchase,Philadelphia,0
3964.19,988,refund,San Jose,0
635.91,63,refund,Philadelphia,0
1286.49,78,purchase,Dallas,0
469.42,536,purchase,San Diego,0
4324.36,420,refund,San Antonio,0
999.48,422,purchase,Houston,0
4396.56,553,purchase,Houston,0
4071.71,714,purchase,Los Angeles,0
4943.9,734,refund,San Antonio,0
1444.03,866,refund,Los Angeles,0
1891.69,250,refund,New York,0
308.85,16,refund,Chicago,0
570,504,refund,Dallas,0
1039.44,111,refund,Phoenix,0
3535.45,36,purchase,Houston,0
3633.74,403,refund,Chicago,0
4892.42,658,refund,San Diego,0
1828.05,223,refund,San Antonio,0
2209.53,755,purchase,San Jose,0
363.33,410,refund,Dallas,0
3549.91,440,refund,Houston,0
2052.83,897,purchase,San Antonio,0
4730.39,997,refund,Phoenix,0
2913.5,178,refund,Philadelphia,0
3066.25,793,refund,Los Angeles,0
4231.63,128,refund,San Jose,0
1473.65,961,refund,Los Angeles,0
1554.53,308,purchase,San Jose,0
3484.96,668,purchase,Phoenix,0
286.93,56,refund,San Jose,1
467.94,308,purchase,New York,0
689.13,169,refund,Phoenix,0
2703.45,783,purchase,Phoenix,0
2056.18,107,purchase,San Antonio,0
3947.68,707,purchase,San Antonio,0
406.19,348,refund,Los Angeles,0
99.15,310,purchase,Philadelphia,0
4956.65,499,purchase,Phoenix,0
1264.96,953,purchase,Houston,0
2311.76,761,refund,Houston,0
4554.43,385,refund,Philadelphia,0
920.85,549,refund,San Jose,0
2208.49,982,purchase,Houston,0
2425.89,497,purchase,San Antonio,0
4270.43,75,purchase,San Diego,0
36.01,226,refund,Houston,0
678.61,181,purchase,Houston,0
4032.56,501,purchase,Philadelphia,0
4284.85,107,purchase,Philadelphia,0
2548.75,492,purchase,Houston,0
4887.09,5,refund,San Antonio,0
3284.69,435,purchase,Phoenix,0
6.86,108,refund,Dallas,0
4320.73,422,refund,San Diego,0
208.78,978,purchase,Dallas,0
3348.01,805,refund,Phoenix,0
436.5,804,refund,San Antonio,0
1514.52,688,purchase,Philadelphia,0
738.03,818,purchase,Dallas,0
4596.5,51,purchase,San Antonio,0
4901.12,913,purchase,New York,0
3294.92,602,refund,San Diego,0
4783.18,306,refund,Houston,0
4792.34,718,purchase,New York,0
725.21,625,purchase,Los Angeles,0
153.52,646,refund,New York,0
614.83,95,refund,Dallas,0
45.05,111,refund,Los Angeles,0
4368.57,358,purchase,New York,0
4832.65,653,refund,Dallas,0
1287.29,356,refund,San Diego,0
1636.11,382,refund,New York,0
353.29,697,purchase,San Diego,0
3241.56,592,purchase,New York,0
241.22,763,refund,Philadelphia,0
209.24,422,refund,New York,0
121.71,353,refund,Philadelphia,0
427.36,148,purchase,Philadelphia,0
737,692,purchase,Dallas,0
4350,745,refund,San Antonio,0
2033.59,205,refund,Houston,0
4134.66,821,purchase,Phoenix,0
964.35,30,refund,Dallas,0
4764.17,519,purchase,Dallas,0
1170.14,586,refund,Houston,0
2917.39,128,refund,San Antonio,0
971.13,23,refund,Phoenix,0
1070.6,531,purchase,New York,0
2022.88,207,purchase,San Jose,0
1434.69,71,purchase,Chicago,0
1091.5,29,purchase,Los Angeles,0
4243.19,107,purchase,San Jose,0
1209.2,578,purchase,Chicago,0
2022.17,549,purchase,San Diego,0
3227.72,109,purchase,Chicago,0
2053.08,321,purchase,Houston,0
2842.31,180,purchase,New York,0
4735.54,181,refund,Dallas,0
1278.43,564,refund,Los Angeles,0
719.45,901,refund,Houston,0
4782.86,245,purchase,San Jose,0
